ImageNumber,FileName_OrigRNA,Metadata_ChannelID,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row,Metadata_target,Metadata_experiment_type,Metadata_cell_line,Metadata_pert_iname,Metadata_gene,Metadata_pubchem_cid,Texture_DifferenceVariance_OrigRNA_10_03_256,AreaShape_Area,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_Perimeter,Intensity_MeanIntensity_OrigRNA,Intensity_IntegratedIntensity_OrigRNA,Granularity_5_OrigRNA,RadialDistribution_FracAtD_OrigRNA_4of4
2652,r13c07f06_median_aggregated.tiff,5,BR00116991,M07,6,0.134436503,0.000322907,-0.000322907,-2e-06,13,KCNJ1,Compound,A549,VU591,,44123657.0,0.000330102659936,4321.460317460317,2.419626226023695,0.7500522384609981,346.388011102793,0.1026352577588813,391.34401969642687,2.640707329445114,0.3854474573809524
2653,r13c07f07_median_aggregated.tiff,5,BR00116991,M07,7,0.134431303,0.000968721,-0.000968721,-2e-06,13,KCNJ1,Compound,A549,VU591,,44123657.0,0.0003560686616367,5003.343511450382,2.436596327874065,0.7322739180440736,374.2658859759932,0.0883741161191323,409.19471309035447,2.8149425287670184,0.3637169361068702
2654,r13c07f08_median_aggregated.tiff,5,BR00116991,M07,8,0.134437695,-0.000322907,-0.000968721,-2e-06,13,KCNJ1,Compound,A549,VU591,,44123657.0,0.0004437285288116,5118.414012738854,2.3349281129733663,0.7227796591583637,371.47973108267104,0.091619947735078,417.2185957622922,2.4263796164721136,0.3857697201910828
2655,r13c07f09_median_aggregated.tiff,5,BR00116991,M07,9,0.134438902,-0.000968721,-0.000968721,-2e-06,13,KCNJ1,Compound,A549,VU591,,44123657.0,0.0004689783841917,6492.449275362319,2.6635779387431966,0.7448212633213496,428.1841614523868,0.0891916914591457,524.8054426527191,2.1450861585787124,0.4270224895652174
2656,r13c08f01_median_aggregated.tiff,5,BR00116991,M08,1,0.134421602,-0.000322907,0.000322907,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004092974218418,4969.302816901409,2.3945142744169665,0.7151041949834648,367.7948537127348,0.0876157739117979,391.03074847329015,2.254005693070336,0.3890331014788732
2657,r13c08f02_median_aggregated.tiff,5,BR00116991,M08,2,0.134421095,-0.000968721,0.000968721,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004427934862057,6095.895104895105,2.4828446646766884,0.7254186735327853,413.98764666320375,0.0891942298518003,499.6993425869728,1.9371948964193029,0.4078424695804196
2658,r13c08f03_median_aggregated.tiff,5,BR00116991,M08,3,0.1344174,0.000322907,0.000968721,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004288567424395,5860.381355932203,2.5859180436168625,0.7283320690890724,418.2837619702648,0.0912080919577376,474.7769827092287,1.865928964630526,0.3780213560169491
2659,r13c08f04_median_aggregated.tiff,5,BR00116991,M08,4,0.134414598,0.000968721,0.000322907,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0003030069914568,4185.2,2.375012716620028,0.7124436499488124,338.61567112028,0.104473168565999,375.4984419389162,1.840841465782255,0.3876941802999999
2660,r13c08f05_median_aggregated.tiff,5,BR00116991,M08,5,0.134419799,-0.000968721,-0.000322907,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004804558435617,5242.428571428572,2.498681986563388,0.7564783361471056,384.8610721941126,0.0977132692260032,467.1649993906351,1.8074108296908875,0.4486831112637362
2661,r13c08f06_median_aggregated.tiff,5,BR00116991,M08,6,0.134417593,0.000322907,-0.000322907,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0002408087977979,3436.5789473684213,2.2878118941964742,0.7293641740099069,304.3692120454349,0.1106605777717257,353.0628432703688,2.636700185094785,0.3730661989097744
2662,r13c08f07_median_aggregated.tiff,5,BR00116991,M08,7,0.134412706,0.000968721,-0.000968721,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0003730664832055,4695.339130434782,2.42447117314376,0.7650405759135164,347.7292744866876,0.1039752079654225,407.70814439463226,1.8262835487884037,0.4224165356521739
2663,r13c08f08_median_aggregated.tiff,5,BR00116991,M08,8,0.134416997,-0.000322907,-0.000968721,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004211759104231,4767.689189189189,2.3953623072448327,0.7362194852439485,360.3384359952592,0.098428558429721,404.4091528813556,2.0556995526308284,0.4138559672297297
2664,r13c08f09_median_aggregated.tiff,5,BR00116991,M08,9,0.134418204,-0.000968721,-0.000968721,-2e-06,13,PNLIP,Compound,A549,dalbavancin,,16134627.0,0.0004599365139618,7047.915384615385,2.4222682142601824,0.7534034884412494,436.8122255347057,0.0891772345389899,563.47226355568,1.9019321774599405,0.4271524613076923
2665,r13c09f01_median_aggregated.tiff,5,BR00116991,M09,1,0.134402499,-0.000322907,0.000322907,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.0005646086286671,5972.510638297872,2.603413950014907,0.7560541847909586,417.6631525160018,0.0831240076484459,460.2582527874302,1.9186856665387184,0.4264487323404256
2666,r13c09f02_median_aggregated.tiff,5,BR00116991,M09,2,0.134402797,-0.000968721,0.000968721,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.000443211891522,7201.427586206896,2.3605693525306486,0.6998875819968534,431.793783857642,0.0844113850449966,546.1620171291689,1.9102060932908989,0.4087564502068965
2667,r13c09f03_median_aggregated.tiff,5,BR00116991,M09,3,0.134400293,0.000322907,0.000968721,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.0004830799778995,4571.119047619048,2.615429697616673,0.7376481872877618,367.0542084971565,0.0947958033428764,365.2230730822387,1.6750821131385014,0.4258215341666667
2668,r13c09f04_median_aggregated.tiff,5,BR00116991,M09,4,0.134397507,0.000968721,0.000322907,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.0003834189751492,5253.395061728395,2.6527649069686907,0.7340667147419514,394.0842687798586,0.0999710041393442,474.8514781021341,1.901630337206604,0.4231333616049382
2669,r13c09f05_median_aggregated.tiff,5,BR00116991,M09,5,0.134402394,-0.000968721,-0.000322907,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.000465622018906,6889.669421487603,2.4173850681825138,0.742751350531549,427.8224172164545,0.0895393156588943,589.8462651054228,1.7856130094085343,0.4239784392561983
2670,r13c09f06_median_aggregated.tiff,5,BR00116991,M09,6,0.134400293,0.000322907,-0.000322907,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.0005116703974068,7277.44,2.681321149967825,0.7187484505927801,458.3455426242812,0.0850033102670096,526.688015433196,1.9426272152036272,0.4047906897
2671,r13c09f07_median_aggregated.tiff,5,BR00116991,M09,7,0.134395599,0.000968721,-0.000968721,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.000407660012561,6858.640449438202,2.7181203125768043,0.7505854290318986,433.0127074474892,0.088963885214764,520.8030991255296,2.4512284911148634,0.4435339698876405
2672,r13c09f08_median_aggregated.tiff,5,BR00116991,M09,8,0.134400606,-0.000322907,-0.000968721,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.0004456616147814,8948.219178082192,2.562478115064488,0.7146420297792181,495.1491788389448,0.0760329425562339,617.8167246073638,1.9084690875218155,0.408119687260274
2673,r13c09f09_median_aggregated.tiff,5,BR00116991,M09,9,0.134402201,-0.000968721,-0.000968721,-2e-06,13,MAPK8,Compound,A549,CC-401,,10430360.0,0.000447049278019,7668.8557692307695,2.4635970239305727,0.7419901687397845,436.5031319963665,0.0871301171599754,570.3355744543683,1.9947114827914365,0.4172490703846154
2674,r13c10f01_median_aggregated.tiff,5,BR00116991,M10,1,0.134387404,-0.000322907,0.000322907,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0008272547087951,10194.11320754717,3.271784206136941,0.7410471197792383,602.9053012576013,0.0833702315626672,807.5790842544322,1.3499848546445268,0.4765392879245283
2675,r13c10f02_median_aggregated.tiff,5,BR00116991,M10,2,0.134387702,-0.000968721,0.000968721,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.000675721503106,9658.619047619048,3.2276110651094485,0.745274382299463,557.4832762607789,0.0997082620923559,728.7829657671234,1.518479520795411,0.4967271733968253
2676,r13c10f03_median_aggregated.tiff,5,BR00116991,M10,3,0.134384707,0.000322907,0.000968721,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0005895062991921,9494.89090909091,3.145142356077953,0.7927665831966387,550.3199779999519,0.0978632418988825,697.3988792568953,1.0744066233117069,0.4936218154545454
2677,r13c10f04_median_aggregated.tiff,5,BR00116991,M10,4,0.134381801,0.000968721,0.000322907,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0008142659928722,13394.48275862069,3.7878425762546857,0.7604081750172571,733.5171301670889,0.0774096861507257,985.6522258803698,1.075547145809291,0.4881052172413793
2678,r13c10f05_median_aggregated.tiff,5,BR00116991,M10,5,0.134385794,-0.000968721,-0.000322907,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.000894375104923,12727.76923076923,3.1181407693636016,0.7659484401593545,626.9054036092103,0.0898640735530269,955.9110382281674,1.147000545289152,0.5308550710769231
2679,r13c10f06_median_aggregated.tiff,5,BR00116991,M10,6,0.134383395,0.000322907,-0.000322907,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.000440064814913,13436.541666666666,3.019559475633406,0.6937968737383905,636.9704270840442,0.093081407512123,1061.6124487763348,1.306380270102823,0.3914116841666666
2680,r13c10f07_median_aggregated.tiff,5,BR00116991,M10,7,0.134379894,0.000968721,-0.000968721,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0006355336401823,9447.527777777776,3.14927741967861,0.768221126834516,538.128328563686,0.0986542940585821,797.1494783958058,1.733741817421499,0.5168530405555556
2681,r13c10f08_median_aggregated.tiff,5,BR00116991,M10,8,0.134384498,-0.000322907,-0.000968721,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0007406537324804,14242.65625,3.334240891097993,0.7707013910319683,661.7994550401002,0.0900872229581709,1132.6659636634286,1.1821714820576088,0.4938735478125
2682,r13c10f09_median_aggregated.tiff,5,BR00116991,M10,9,0.134386197,-0.000968721,-0.000968721,-2e-06,13,HSP90AA1,Compound,A549,ganetespib,,,0.0006197827633558,14640.63829787234,3.6676035012828936,0.7577325884872049,730.9863347603618,0.0911330387932965,1116.4873913567355,1.0389399947283735,0.5161640282978723
2683,r13c11f01_median_aggregated.tiff,5,BR00116991,M11,1,0.1343721,-0.000322907,0.000322907,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0003692301866256,5112.269230769231,2.424776689097516,0.7329304701990643,380.30769158588623,0.0983810303332917,448.2147941481895,3.433260865832401,0.2386628622307692
2684,r13c11f02_median_aggregated.tiff,5,BR00116991,M11,2,0.134372801,-0.000968721,0.000968721,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0004374159128918,5511.371212121212,2.456309719506788,0.7276140810971123,394.4468524639082,0.0933354329130227,463.5281770357326,2.437067710942624,0.3057168708409091
2685,r13c11f03_median_aggregated.tiff,5,BR00116991,M11,3,0.134368703,0.000322907,0.000968721,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0004196084724055,5630.362068965517,2.6118232552745244,0.6848205472393363,417.7901409648128,0.0978142572333553,495.1723267214919,2.7149335599955644,0.2323624867499999
2686,r13c11f04_median_aggregated.tiff,5,BR00116991,M11,4,0.134367302,0.000968721,0.000322907,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0004550693953942,5865.606060606061,3.172001005641236,0.7085587954033369,473.55128016639856,0.0901929710846813,470.61621478476536,2.9046680531786397,0.2668718686363636
2687,r13c11f05_median_aggregated.tiff,5,BR00116991,M11,5,0.134372205,-0.000968721,-0.000322907,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0004262227765977,5048.408536585366,2.351395579544623,0.7291435063091031,369.8212519045578,0.0878849949916938,402.23537730853775,2.226748736492929,0.2890598988780488
2688,r13c11f06_median_aggregated.tiff,5,BR00116991,M11,6,0.134369895,0.000322907,-0.000322907,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0006747743789383,6267.413461538462,2.9343361294585435,0.7294382880698511,462.2697316927757,0.088889486054653,482.5123447232181,3.018082858355697,0.2614679580576923
2689,r13c11f07_median_aggregated.tiff,5,BR00116991,M11,7,0.134365797,0.000968721,-0.000968721,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0003546146357447,5349.535714285715,3.061632855066848,0.6848986805494564,435.9329795950396,0.0936973791507702,453.7129916746968,3.081690190873055,0.2648233984047619
2690,r13c11f08_median_aggregated.tiff,5,BR00116991,M11,8,0.1343707,-0.000322907,-0.000968721,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0005386817931468,6028.035714285715,2.869566473951155,0.7502446758978927,444.8305253004692,0.0817943734949187,436.7458464151215,2.521095648637829,0.2778510185178571
2691,r13c11f09_median_aggregated.tiff,5,BR00116991,M11,9,0.1343721,-0.000968721,-0.000968721,-2e-06,13,PRKCE,Compound,A549,ingenol-mebutate,,6918670.0,0.0004189695405945,5956.182389937107,2.2710593374492665,0.7233566085291537,392.0234147062546,0.0851557716079026,457.2401903756959,2.023587583544089,0.3244260039056603
2692,r13c12f01_median_aggregated.tiff,5,BR00116991,M12,1,0.134356901,-0.000322907,0.000322907,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0003238312345488,4704.007042253521,2.4661193250079374,0.7176609209852866,369.85650315816656,0.0925448722309061,390.1021929417186,2.267569461195584,0.3634424788732394
2693,r13c12f02_median_aggregated.tiff,5,BR00116991,M12,2,0.134358197,-0.000968721,0.000968721,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0004668234955074,5466.835714285714,2.5958537162822624,0.7545296686453025,402.7434858548862,0.0868503352529938,423.4256424457899,2.033097315310075,0.3942983257857143
2694,r13c12f03_median_aggregated.tiff,5,BR00116991,M12,3,0.134355307,0.000322907,0.000968721,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0003195536238067,4932.3385826771655,2.601283791704992,0.7192988052583181,385.14615021226393,0.0924641059254978,410.9830285708648,2.3100490506826112,0.3468655882677166
2695,r13c12f04_median_aggregated.tiff,5,BR00116991,M12,4,0.134353295,0.000968721,0.000322907,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.000331455485997,4568.532710280374,2.274283733199156,0.739639561764214,339.3082774686096,0.1075835133512707,441.1468698135969,1.8890226894783209,0.4005828743925234
2696,r13c12f05_median_aggregated.tiff,5,BR00116991,M12,5,0.1343586,-0.000968721,-0.000322907,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0003469556670611,4287.823943661972,2.4624714546672952,0.7324749244634395,348.5799158661316,0.1009406023857386,374.6119134202731,1.9862311957164276,0.3924287855915493
2697,r13c12f06_median_aggregated.tiff,5,BR00116991,M12,6,0.134355798,0.000322907,-0.000322907,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0003527777347978,5415.986842105263,2.438377739290178,0.6998220131323418,388.0342107300872,0.1021957335147696,497.37323353692005,2.4684724759335723,0.3661111118421052
2698,r13c12f07_median_aggregated.tiff,5,BR00116991,M12,7,0.134352893,0.000968721,-0.000968721,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0004349394090322,5701.389705882353,2.574322680193074,0.7351494581408402,402.59678612235695,0.0863258028823812,427.2367771098541,1.7330600868846684,0.3946165956617647
2699,r13c12f08_median_aggregated.tiff,5,BR00116991,M12,8,0.134357303,-0.000322907,-0.000968721,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0004908803445253,5712.423076923077,2.6612051146478524,0.7392507764450977,410.1447338718399,0.0868805079758528,453.1377204536389,1.87727827665348,0.4210565003076923
2700,r13c12f09_median_aggregated.tiff,5,BR00116991,M12,9,0.134358898,-0.000968721,-0.000968721,-2e-06,13,F10,Compound,A549,menadione,,4055.0,0.0004316397679997,5311.3233082706765,2.582333468559147,0.7273904248498987,393.5048283586373,0.0919837784616807,433.8332131147679,1.9084431925708292,0.4005129711278195
2701,r13c13f01_median_aggregated.tiff,5,BR00116991,M13,1,0.134347498,-0.000322907,0.000322907,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0003409739004202,5099.566666666667,2.4647046210381656,0.7307203098884034,386.3239094716122,0.0874540209626952,407.69857377767977,2.737319433027924,0.3323783074888888
2702,r13c13f02_median_aggregated.tiff,5,BR00116991,M13,2,0.134347007,-0.000968721,0.000968721,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.000560782734551,5465.552380952381,2.7685639548494354,0.7328224350405852,417.7924768634008,0.0867648819951542,421.37823815118696,1.584130616245724,0.3975514574285714
2703,r13c13f03_median_aggregated.tiff,5,BR00116991,M13,3,0.134344906,0.000322907,0.000968721,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0003953455712811,6746.566037735849,2.4114492382523007,0.7046846066901316,413.7393310498681,0.0872593303325738,533.7385277711031,2.3971145036479093,0.3679818660377358
2704,r13c13f04_median_aggregated.tiff,5,BR00116991,M13,4,0.134343401,0.000968721,0.000322907,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.000245527180982,5058.675675675676,2.383557467336112,0.7080069847981781,372.0553383674478,0.1011171735115957,477.84807915076914,2.7632936260364507,0.3651480502702702
2705,r13c13f05_median_aggregated.tiff,5,BR00116991,M13,5,0.134348303,-0.000968721,-0.000322907,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.00041218718325,5045.084905660377,2.424216965449412,0.7319693432173726,374.29432438643903,0.0972449421388613,434.2592430094011,2.10164863186311,0.4037506587735849
2706,r13c13f06_median_aggregated.tiff,5,BR00116991,M13,6,0.134346396,0.000322907,-0.000322907,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0004034042163827,5685.22972972973,2.526680945421784,0.7334983040428471,408.8654278918088,0.0849081425512891,449.59216984443214,2.0899958711169093,0.385073239054054
2707,r13c13f07_median_aggregated.tiff,5,BR00116991,M13,7,0.134343594,0.000968721,-0.000968721,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0004287933062697,7486.0413223140495,2.3566413646948687,0.7290228740413056,436.07455607133136,0.0845598102125942,558.3669583044084,1.889790997339493,0.4071845844628099
2708,r13c13f08_median_aggregated.tiff,5,BR00116991,M13,8,0.134345904,-0.000322907,-0.000968721,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0004418628575302,5776.016806722689,2.4458979011382693,0.7253302638294955,402.053197059752,0.0805719163982399,432.2887256332368,1.96891596226709,0.3741193224369747
2709,r13c13f09_median_aggregated.tiff,5,BR00116991,M13,9,0.134346902,-0.000968721,-0.000968721,-2e-06,13,PNLIP,Compound,A549,cetilistat,,9952916.0,0.0003747485483359,6008.402777777777,2.346070760441335,0.7361483552298307,392.3422486090848,0.0946697337875768,500.3232716000639,1.7557900391619248,0.4128471828472222
2710,r13c14f01_median_aggregated.tiff,5,BR00116991,M14,1,0.134338602,-0.000322907,0.000322907,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0003309300302609,4983.172185430463,2.39281441534914,0.7126686505530913,365.0240056517727,0.1038252447821005,442.9251132485648,2.043560876383421,0.3853111333112582
2711,r13c14f02_median_aggregated.tiff,5,BR00116991,M14,2,0.134337693,-0.000968721,0.000968721,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0003499734241019,5294.524752475248,2.512982594600679,0.7012790573109602,394.7465268873324,0.0863675996117725,423.1316759281856,2.7108475649480432,0.358124171980198
2712,r13c14f03_median_aggregated.tiff,5,BR00116991,M14,3,0.134335995,0.000322907,0.000968721,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0003729195422997,4554.407079646017,2.333373887416196,0.7299454934476748,352.142935431578,0.09240509486389,383.0828496421794,2.257959430252268,0.365375893539823
2713,r13c14f04_median_aggregated.tiff,5,BR00116991,M14,4,0.134334296,0.000968721,0.000322907,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0003444230536507,6537.358024691358,2.4270723658412945,0.7101564156570064,423.62681637985344,0.0951065955488975,530.3531014809937,2.2490331712403315,0.3359221377777778
2714,r13c14f05_median_aggregated.tiff,5,BR00116991,M14,5,0.134339005,-0.000968721,-0.000322907,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0004705902452423,6974.373983739837,2.6001804315357897,0.7304571307333202,460.2464986472695,0.0752163364095308,488.0644489335184,1.930001069744813,0.3878328776422764
2715,r13c14f06_median_aggregated.tiff,5,BR00116991,M14,6,0.134336293,0.000322907,-0.000322907,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0004162726587003,7590.53125,2.6810605840173243,0.733136469807495,476.7396686872764,0.0817358090669922,541.729345705758,2.0842005767187426,0.3820621337916667
2716,r13c14f07_median_aggregated.tiff,5,BR00116991,M14,7,0.134333,0.000968721,-0.000968721,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0005356373469094,7516.673469387755,2.716828326425841,0.7317098452744782,471.4283741765236,0.0821049210091323,521.1845292468764,1.6313429297149993,0.4074437644897959
2717,r13c14f08_median_aggregated.tiff,5,BR00116991,M14,8,0.134335801,-0.000322907,-0.000968721,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0004232746998678,5639.035971223022,2.24041753580838,0.7167604314780952,383.13805811785807,0.0827190203751992,421.0189431028561,2.0866870842192613,0.3476964365467626
2718,r13c14f09_median_aggregated.tiff,5,BR00116991,M14,9,0.134338707,-0.000968721,-0.000968721,-2e-06,13,CYP1A2,Compound,A549,methoxsalen,,4114.0,0.0004446614937648,6120.74025974026,2.335299180784069,0.7294107262766375,403.9562482013418,0.0833351493711235,460.5719511082348,1.9465112745517432,0.4027283801623376
2719,r13c15f01_median_aggregated.tiff,5,BR00116991,M15,1,0.134329498,-0.000322907,0.000322907,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0004418248267859,3999.446280991736,2.362386040425169,0.7510459802648666,325.6955866869272,0.1030518658005466,367.6353368912554,3.149253231851436,0.4045026014049587
2720,r13c15f02_median_aggregated.tiff,5,BR00116991,M15,2,0.134329006,-0.000968721,0.000968721,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0003118743424346,3914.872727272728,2.3056936875511216,0.7287133672655323,317.8483393515085,0.1116504067991528,386.3422568448057,2.3249052499991194,0.4159682525454545
2721,r13c15f03_median_aggregated.tiff,5,BR00116991,M15,3,0.134327099,0.000322907,0.000968721,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0002878900579548,3372.964285714286,2.4968626473372737,0.7261314806293175,316.57331326683607,0.1098121467521344,329.4508145975747,3.3877209484328388,0.3991670091071428
2722,r13c15f04_median_aggregated.tiff,5,BR00116991,M15,4,0.134325504,0.000968721,0.000322907,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0002830992111674,4524.5125,2.462271696503926,0.7380191484145551,358.3278167555443,0.093387048751228,391.3047660353943,2.7320876010223687,0.373234347
2723,r13c15f05_median_aggregated.tiff,5,BR00116991,M15,5,0.134329498,-0.000968721,-0.000322907,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0003055613539903,3819.363636363637,2.5467667524103925,0.7589389667992965,330.1566497080902,0.1088914211229806,366.2700636679815,2.7672181183437274,0.4093168297272727
2724,r13c15f06_median_aggregated.tiff,5,BR00116991,M15,6,0.134327903,0.000322907,-0.000322907,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0003795814659418,4090.851851851852,2.917834388643614,0.7444193894555196,378.7472323124836,0.0970068339872875,372.7064376317689,3.5218474056779234,0.3791444312962962
2725,r13c15f07_median_aggregated.tiff,5,BR00116991,M15,7,0.134325296,0.000968721,-0.000968721,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.000306555552541,4810.441558441558,2.3920494081673,0.7583855684808593,357.05906395741584,0.1002811374517366,423.5325815303058,2.985406206123242,0.3879046437662338
2726,r13c15f08_median_aggregated.tiff,5,BR00116991,M15,8,0.134326994,-0.000322907,-0.000968721,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0004447495494104,4294.489208633094,2.4945724673542298,0.7280825542209193,346.8010186863221,0.097212477941069,367.1255288598322,2.6058870233521323,0.4105498589496403
2727,r13c15f09_median_aggregated.tiff,5,BR00116991,M15,9,0.134329095,-0.000968721,-0.000968721,-2e-06,13,FPR1,Compound,A549,cyclosporine,,5284373.0,0.0003996307575488,4176.765822784811,2.365273067389771,0.7371162879419972,335.14390741975404,0.1033920170426874,366.6928374157051,2.58045653759692,0.4151648503797469
2728,r13c16f01_median_aggregated.tiff,5,BR00116991,M16,1,0.134320498,-0.000322907,0.000322907,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0003426235533365,5516.64705882353,2.3225980723328323,0.6742793349810889,381.0344492800498,0.102430142502742,504.2657586601289,3.740403332805034,0.2735075894117647
2729,r13c16f02_median_aggregated.tiff,5,BR00116991,M16,2,0.134319395,-0.000968721,0.000968721,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0005228535785595,7718.675,3.1036458367086874,0.7190436497443843,531.9641067829995,0.0924094603666055,587.2356055732118,2.686474190279509,0.27988661255
2730,r13c16f03_median_aggregated.tiff,5,BR00116991,M16,3,0.134318501,0.000322907,0.000968721,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.000438613252367,6092.725490196079,2.838866712864467,0.7183318578907574,445.7443415766352,0.0989926860258546,529.1761781074399,5.572818409073019,0.2200375892941176
2731,r13c16f04_median_aggregated.tiff,5,BR00116991,M16,4,0.134316102,0.000968721,0.000322907,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0003934842357896,6947.547619047619,3.17090152644489,0.6827894606926109,514.7507589398958,0.1017091445041514,642.8396075265482,3.0923027089312027,0.2465669352857142
2732,r13c16f05_median_aggregated.tiff,5,BR00116991,M16,5,0.134320796,-0.000968721,-0.000322907,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0004888785084657,7364.722222222223,2.918181749580586,0.7770406934672592,508.0537043700813,0.0899054807841543,560.4556808663895,2.6406911477402386,0.2640679773888889
2733,r13c16f06_median_aggregated.tiff,5,BR00116991,M16,6,0.134318799,0.000322907,-0.000322907,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0005627942099213,9208.82142857143,3.126921921010208,0.7103975192892814,588.4334012143387,0.0856564314181919,709.0605252201868,2.90577913456696,0.2411344880714285
2734,r13c16f07_median_aggregated.tiff,5,BR00116991,M16,7,0.134316996,0.000968721,-0.000968721,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.000306706127698,5254.375,2.4613938420953034,0.7148266241226451,388.804763635672,0.0995871016481795,473.8890656755668,5.168909299822353,0.2645576177777777
2735,r13c16f08_median_aggregated.tiff,5,BR00116991,M16,8,0.134319305,-0.000322907,-0.000968721,-2e-06,13,USP1,Compound,A549,NSC-632839,,5351363.0,0.0004529427559155,7192.446808510638,2.9273861468948303,0.7519353983439467,496.0178429950728,0.0840729218075141,578.4673509824466,2.571656487774446,0.3077126860638298
